STATUS,ASSET_ID,ASSET_NAME,ASSET_ADDR,SITE_NAME,SITE_CODE,SHAREBLDG_,SHAREBLDG1,ASSET_GROU,ASSET_GR_1,ASSET_TYPE,ASSET_SUBT,ASSET_SU_1,ASSET_SU_2,CITYOWNED,CITYUSE_DE,OCCUPANT,MAINTAINED,OPA_ID,OPA_OWNER,BLDG_SQFT,BLDG_SQFTU,BLDG_FL,BLDG_YR,SITE_ACRES,SERVING_TY,PCPC_DIST,COUNCIL_DI,EDITNOTE1,EDITNOTE2,EDITDATE,EDITSOURCE,EDITSOUR_1,EDITOR,TBD_PARK,BLDG_AGE,COUNCIL__1,NOT_PUBLIC,URL,SITE_CODE2,LAT,LNG
A,1597,Pine Road Toilet Building,8751 Pine Rd,Pennypack Creek Park, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Central Northeast,10.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,10,N, , ,40.087615822182094,-75.0676032249189
A,1601,Kline House Garage,8600 Verree Rd,Pennypack Creek Park, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Central Northeast,10.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,10,N, , ,40.08799136668677,-75.0588570269809
A,1608,Fox Chase Farm Old Milkhouse,8700 Pine Rd,Fox Chase Farm, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Outside City Limits,10.0,Technically outside of City boundary, ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,10,N, , ,40.089863249761706,-75.07470291438356
A,1610,Fox Chase Farm Garage,8700 Pine Rd,Fox Chase Farm, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Outside City Limits,10.0,Technically outside of City boundary, ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,10,N, , ,40.08990018748261,-75.07415999590403
A,1618,Fox Chase Farm Milkhouse,8700 Pine Rd,Fox Chase Farm, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Outside City Limits,10.0,Technically outside of City boundary, ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,10,N, , ,40.09019139012749,-75.07440728508944
A,2852,Horticultural Center Boiler Room,4121 HORTICULTURAL DR,West Fairmount Park, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,West Park,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,39.984551580727235,-75.20924457946866
A,2866,Phila Canoe Club Stone Garage,4900 RIDGE AVE,East Fairmount Park, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR,784377500,FAIRMOUNT PARK,0.0,0,0,0,0.0,C,Lower Northwest,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,40.01399733981296,-75.20757506304113
A,2871,Storage, ,Pennypack Creek Park, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Central Northeast,10.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,6,N, , ,40.075341073775085,-75.04516034316246
A,2879,Cobbs Creek Rec Center Pool Building,280 COBBS CREEK PKY,Cobbs Creek Park & Rec Center, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR,783097300,CITY OF PHILA,0.0,0,0,0,0.0,C,West,3.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,3,N, , ,39.95822828730959,-75.24872063206564
A,1464,East Fairmount Park Driving Range Garage,3300 Reservoir Dr,East Fairmount Park Driving Range, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Lower North,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,39.979734148601835,-75.18931524180746
A,941,PPR Central Maintenance Headquarters,1221-25 N 4th Street,PPR Central Maintenance Headquarters,16158E,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR,781463400,CITY OF PHILA,0.0,0,0,1990,0.0,M,Lower North,5.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,23,5,N, , ,39.97071042318916,-75.14255839378012
A,1022,Building Maintenance Headquarters,4100 Montgomery Dr,Building Maintenance Headquarters,17628E,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,14790.0,0,0,0,0.0,M,West Park,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,39.987147297299266,-75.2064727189394
A,1056,Hunting Park Maintenance Building,4101 Old York Rd,Hunting Park,17243E,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR,785372000,CITY OF PHILA,0.0,0,0,1854,0.0,C,North,5.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,159,5,N, , ,40.01714954824514,-75.1436194954885
A,1093,Fleuher Park Maintenance Building,4715 Convent La,Fluehr Park,17231E,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR,786166100,CITY OF PHILA,0.0,0,0,1976,0.0,C,North Delaware,6.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,37,6,N, , ,40.054398934828214,-74.99246042806189
A,1303,Mander Playground Pool Building,33rd & Diamond-nwc,Mander Playground,16404E,0, ,A11,A11.3,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,1352.0,0,1,0,0.0,C,Lower North,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,39.98948953946188,-75.18731560325466
A,1347,Axe Factory Maintenance Building,8605 Roosevelt Blvd.,Pennypack Creek Park,17002E,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Central Northeast,10.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,6,N, , ,40.06697022934155,-75.04030526597145
R,314,2529-31 Manton Street Park,2529-31 Manton Street,2529-31 Manton Street Park,16405E,0, ,A10,A11.2,B3,C36,D20,Neighborhood Park,Y,Owned,Public use, ,361267905,CITY OF PHILA,0.0,0,0,0,0.01719467,C,South,2.0,Vacant,PPR review 7/12,2012-07-17 00:00:00,"PCPC survey, PPR review, OPA",,mw,1,0,2,N, , ,39.93830454626744,-75.18632483651156
A,324,Records Dept Archive Center,3101 Market Street,Records Dept Archive Center,31001E,0, ,A2, ,B1,C34, ,Multi-Use\Office Building,N,Lessee,DOR,PPA,774524700,ACADEMIC PROPERTIES,601907.0,0,1,1953,3.44901275,M,University Southwest,3.0,"Expired 4/30/2012. Academic Properties owner, PPA is sublandlord. Building has environmental controls necessary for archives.",Sqft from lease,2012-05-15 00:00:00,DPP Leases and lease abstract,2012-03-02 00:00:00,mw,0,60,3,N, , ,39.95570949319638,-75.18597797992052
R,350,7136-38 Guyer Avenue Park,7136-38 Guyer Avenue,7136-38 Guyer Avenue Park,16307E,0, ,A10,A11.2,B3,C36,D20,Neighborhood Park,Y,Owned,Public use, ,404353610,GREEN SHERMAINE,0.0,0,0,0,0.02823691,C,Lower Southwest,2.0,Managed areas or side yards,PPR review 7/12,2012-07-17 00:00:00,"PCPC survey, PPR review, OPA",,mw,1,0,2,N, , ,39.912578203796656,-75.23647024404102
A,531,Police 1st District,2301 S. 24th Street,Police 1st District & Fire Engine 60 / Ladder 19 & Fuel Site 02 & Fuel Site 122,11001E,532,Fire Engine 60/Ladder 19,A13,A13.2,B1,C43, ,Police Station,Y,Owned,POLICE,DPP,782808300,CITY OF PHILA,23000.0,100,3,1997,1.03999996,C,South,2.0, , ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-21 00:00:00,mw,0,16,2,N, , ,39.92335112518805,-75.18637887609574
A,532,Fire Engine 60/Ladder 19,2401 Ritner Street,Police 1st District & Fire Engine 60 / Ladder 19 & Fuel Site 02 & Fuel Site 122,13060E,531,Police 1st District,A13,A13.1,B1,C14, ,Fire Station,Y,Owned,FIRE,DPP,782808300,CITY OF PHILA,10300.0,100,2,1997,1.03978419,C,South,2.0, , ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-15 00:00:00,mw,0,16,2,N, , ,39.92311869755547,-75.18644007840592
R,564,7118 Guyer Avenue Park,7118 Guyer Avenue,7118 Guyer Avenue Park,16306E,0, ,A10,A11.2,B3,C36,D20,Neighborhood Park,Y,Owned,Public use, ,404352705,DANTZLER JACQUELINE,0.0,0,0,0,0.05509641,C,Lower Southwest,2.0,Managed areas or side yards,PPR review 7/12,2012-07-17 00:00:00,"PCPC survey, PPR review, OPA",,mw,1,0,2,N, , ,39.912889799460885,-75.23602720650565
R,598,Gaul Street Park,2535 Gaul Street,Gaul Street Park,16283E,0, ,A10,A11.2,B3,C36,D20,Neighborhood Park,Y,Owned,Public use, ,312071801,BEILAND AGNES,0.0,0,0,0,0.01554178,C,River Wards,1.0,Vacant,PPR review 7/12,2012-07-17 00:00:00,"PCPC survey, PPR review, OPA",,mw,1,0,1,N, , ,39.978912910019616,-75.12037818249439
A,2587,Pelbano Playground Batting Cage,8101 Bustleton Avenue,Pelbano Playground, ,0, ,A11,A11.3,B2,C89, ,Batting Cage,Y,Owned,Public use,PPR,786055500,CITY OF PHILA,0.0,0,0,0,0.0,C,Central Northeast,10.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,7,N, , ,40.06172612798892,-75.05056028307855
A,709,Police 35th District,5960 N. Broad Street,Police 35th District & Fire Engine 51 / Ladder 29 & Fuel Site 026 & Fuel Site 210,11035E,710,Fire Engine 51/Ladder 29,A13,A13.2,B1,C43, ,Police Station,Y,Owned,POLICE,DPP,785056900,CITY OF PHILA,22000.0,100,3,1970,0.89999997,C,Upper North,8.0, , ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-21 00:00:00,mw,0,43,8,N, , ,40.04430860218809,-75.14389778745958
A,710,Fire Engine 51/Ladder 29,5931 Old York Road,Police 35th District & Fire Engine 51 / Ladder 29 & Fuel Site 026 & Fuel Site 210,13051E,709,Police 35th District,A13,A13.1,B1,C14, ,Fire Station,Y,Owned,FIRE,DPP,785056900,CITY OF PHILA,7606.0,100,1,1970,0.89570707,C,Upper North,8.0, , ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-15 00:00:00,mw,0,43,8,N, , ,40.04431743412496,-75.14427522841606
R,717,Opal Street Park,2838-42 N Opal Street,Opal Street Park,16473E,0, ,A10,A11.2,B3,C36,D20,Neighborhood Park,Y,Owned,Public use, ,111250025,ALLEGHENY WEST FOUNDATION,0.0,0,0,0,0.01558769,C,North,8.0,Managed areas or side yards,PPR review 7/12,2012-07-17 00:00:00,"PCPC survey, PPR review, OPA",,mw,1,0,8,N, , ,39.99761465787012,-75.16312862204329
R,734,Rowan Street Park,1909-13 Rowan Street,Rowan Street Park,16529E,0, ,A10,A11.2,B3,C36,D20,Neighborhood Park,Y,Owned,Public use, ,886620000,NICETOWN HOUSING PARTNERS,0.0,0,0,0,0.6049357,C,North,8.0,Vacant,PPR review 7/12,2012-07-17 00:00:00,"PCPC survey, PPR review, OPA",,mw,1,0,8,N, , ,40.01994000127712,-75.15670552333998
R,699,H Street Park,3316 N H Street,H Street Park,16308E,0, ,A10,A11.2,B3,C36,D20,Neighborhood Park,Y,Owned,Public use, ,331345105,FARRELL GERALDINE M,0.0,0,0,0,0.02539026,C,North,7.0,Vacant,PPR review 7/12,2012-07-17 00:00:00,"PCPC survey, PPR review, OPA",,mw,1,0,7,N, , ,39.998622526036876,-75.11303726332672
R,790,1310-12 Ogden Street Park,1310-12 Ogden Street,1310-12 Ogden Street Park,16463E,0, ,A11,A11.2,B3,C36, ,Neighborhood Park, , ,TBD, , , ,0.0,0,0,1996,0.0,C,Central,5.0,Not maintained by PPR.  Steet median,PPR review 7/12,2012-09-05 00:00:00,"PCPC survey, PPR review, OPA",2012-08-28 00:00:00,mw,1,17,5,N, , ,39.96927660346241,-75.15846179998168
A,2652,Seger Park Playground Play Equipment,1000-42 Lombard Street,Seger Park Playground, ,0, ,A11,A11.3,B2,C42, ,Playground Equipment,Y,Owned,Public use,PPR,781206100,CITY OF PHILA,0.0,0,0,0,0.0,C,Central,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,1,N, , ,39.94352826729877,-75.15940324351159
A,2653,Shepard Recreation Center Athletic Field,5700 Haverford Avenue,Shepard Recreation Center, ,0, ,A11,A11.3,B3,C87, ,Baseball Field,Y,Owned,Public use,PPR,783210300,CITY OF PHILA,0.0,0,0,0,0.0,C,West,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=830, ,39.96656677256948,-75.23505920602118
A,2654,Shepard Recreation Center Basketball Court,5700 Haverford Avenue,Shepard Recreation Center, ,0, ,A11,A11.3,B2,C4, ,Basketball Court,Y,Owned,Public use,PPR,783210300,CITY OF PHILA,0.0,0,0,0,0.0,C,West,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=830, ,39.96779999340048,-75.23422350681419
A,2655,Shepard Recreation Center Playground Equipment,5700 Haverford Avenue,Shepard Recreation Center, ,0, ,A11,A11.3,B2,C42, ,Playground Equipment,Y,Owned,Public use,PPR,783210300,CITY OF PHILA,0.0,0,0,0,0.0,C,West,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,39.96735073893404,-75.23425563504782
A,2656,Shepard Recreation Center Pool,5700 Haverford Avenue,Shepard Recreation Center, ,0, ,A11,A11.3,B4,C46, ,Pool,Y,Owned,PPR,PPR,783210300,CITY OF PHILA,0.0,0,0,0,0.0,C,West,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=830, ,39.96681549375889,-75.23403534794996
A,2657,Shepard Recreation Center Tennis Court,5700 Haverford Avenue,Shepard Recreation Center, ,0, ,A11,A11.3,B2,C67, ,Tennis Court,Y,Owned,Public use,PPR,783210300,CITY OF PHILA,0.0,0,0,0,0.0,C,West,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=830, ,39.9664248548866,-75.23402270685791
A,2658,Sherwood Park Playground Equipment,5601 Baltimore Avenue,Sherwood Park, ,0, ,A11,A11.3,B2,C42, ,Playground Equipment,Y,Owned,Public use,PPR,783030600,CITY OF PHILA,0.0,0,0,0,0.0,C,West,3.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,3,N, , ,39.94675791851343,-75.23749900600393
A,2659,Shot Tower Playground Play Equipment,101-31 Carpenter Street,Shot Tower Playground, ,0, ,A11,A11.3,B2,C42, ,Playground Equipment,Y,Owned,Public use,PPR,781041800,CITY OF PHILA,0.0,0,0,0,0.0,C,South,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,1,N, , ,39.93468897068069,-75.1457777993326
A,2660,Shot Tower Playground Athletic Field,101-31 Carpenter Street,Shot Tower Playground, ,0, ,A11,A11.3,B3,C87, ,Baseball Field,Y,Owned,Public use,PPR,781041800,CITY OF PHILA,0.0,0,0,0,0.0,C,South,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,1,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=832, ,39.93508422409737,-75.14598748275915
A,2661,Simons Youth Access & Teen Center Athletic Field,1601-35 E Walnut Lane,Simons Youth Access & Teen Center, ,0, ,A11,A11.3,B3,C87, ,Baseball Field,Y,Owned,Public use,PPR,784471550,CITY OF PHILA,0.0,0,0,0,0.0,C,Upper North,9.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,9,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=834, ,40.060510678992436,-75.15852903592904
A,2662,Simons Youth Access & Teen Center Tennis Court 1,1601-35 E Walnut Lane,Simons Youth Access & Teen Center, ,0, ,A11,A11.3,B2,C67, ,Tennis Court,Y,Owned,Public use,PPR,784471550,CITY OF PHILA,0.0,0,0,0,0.0,C,Upper North,9.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,9,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=834, ,40.06160714468264,-75.15783560866116
A,2663,Simons Youth Access & Teen Center Tennis Court 2,1601-35 E Walnut Lane,Simons Youth Access & Teen Center, ,0, ,A11,A11.3,B2,C67, ,Tennis Court,Y,Owned,Public use,PPR,784471550,CITY OF PHILA,0.0,0,0,0,0.0,C,Upper North,9.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,9,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=834, ,40.06133708437088,-75.15775285142284
A,2671,Smith Memorial Playground Play Equipment,3500 Reservoir Dr,Smith Memorial Playground, ,0, ,A11,A11.3,B2,C42, ,Playground Equipment,Y,Lessor,Smith Memorial Playground,Smith Memorial Playground, , ,0.0,0,0,0,0.0,C,Lower North,4.0,Leased by Smith Memorial. Land is city-owned.,"Confirmed Capital investments 2004, 2006, 2009",2012-08-28 00:00:00,PPR Data,2013-05-29 00:00:00,mw,0,0,4,N, , ,39.98140602554798,-75.1959720030272
A,2672,Smith Playground Basketball Court,2100 S 24th Street,Smith Playground, ,0, ,A11,A11.3,B2,C4, ,Basketball Court,Y,Owned,Public use,PPR,782808100,CITY OF PHILA,0.0,0,0,0,0.0,C,South,2.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,2,N,http://www.phila.gov/parksandrecreation/findafacility/RecCenterDetails.aspx?ID=836, ,39.92574162052483,-75.18773487113121
I,1362,Falls Road House Garage,3599 Conshohochen Avenue,West Fairmount Park, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR,783359600,CITY OF PHILA,0.0,0,0,0,0.0,C,West Park,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,40.005272413507114,-75.20236915890081
A,1385,Stephen Girard Toilet Building,2100 Shunk St,Girard Estates Park, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR,782512100,CITY OF PHILA,0.0,0,0,0,0.0,C,South,2.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,2,N, , ,39.92023134391326,-75.18274497096084
A,1415,I-95 Park Utilities Bldg 5,Delaware Avenue And Spruce Street,Foglietta Plaza, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Central,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,1,N, , ,39.94435046224115,-75.1424133536736
A,1416,I-95 Park Utilities Bldg 3,Delaware Avenue And Spruce Street,Foglietta Plaza, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Central,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,1,N, , ,39.94436121262795,-75.14249501246215
A,1417,I-95 Park Utilities Bldg 4,Delaware Avenue And Spruce Street,Foglietta Plaza, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Central,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,1,N, , ,39.94437002771416,-75.1425722784929
A,1418,I-95 Park Utilities Bldg 2,Delaware Avenue And Spruce Street,Foglietta Plaza, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Central,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,1,N, , ,39.944396150532235,-75.14278134297574
A,1419,I-95 Park Utilities Bldg 1,Delaware Avenue And Spruce Street,Foglietta Plaza, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Central,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,1,N, , ,39.944410727991986,-75.14289272311187
A,1420,I-95 Park Utilities Bldg 6,Delaware Avenue And Spruce Street,Foglietta Plaza, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Central,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,1,N, , ,39.94442636564006,-75.14302435160803
A,1423,Washington Square Maintenance Building,6th & Walnut Streets,Washington Square, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR,781417200,CITY OF PHILA,0.0,0,0,1915,0.0,C,Central,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,98,1,N, , ,39.94733201395497,-75.15239987266031
A,1424,Rittenhouse Square Maintenance Building,1800 Walnut St,Rittenhouse Square, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR,782609600,CITY OF PHILA,0.0,0,0,1915,0.0,C,Central,5.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,98,5,N, , ,39.949330531170006,-75.1726443806851
A,1427,Logan Square Maintenance Building,19th Street And B. Franklin Parkway,Logan Square, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR,782697700,CITY OF PHILA,0.0,0,0,1915,0.0,C,Central,5.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,98,5,N, , ,39.957700043251926,-75.17085246762807
A,1432,Cobbs Creek Golf Course Maintenance Building,7902 Lansdowne Ave,Cobbs Creek Golf Course & Driving Range, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,1904,0.0,C,West Park,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,109,4,N, , ,39.966964882321705,-75.26525437038568
A,1437,Shepard Pool Building,5700 Haverford Avenue,Shepard Recreation Center, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR,783210300,CITY OF PHILA,7077.0,0,1,0,0.0,C,West,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,39.967137772765554,-75.23397178879618
A,1439,Water Bldg, ,West Fairmount Park, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,West Park,3.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,3,N, , ,39.96772712263748,-75.18874697707032
I,640,FDR Golf Course Maintenance And Car Barn,Fdr Park,FDR Park & Golf Course, ,0, ,A11, ,B1,C17,D20,Garage\Maintenance Building,Y,Owned,PPR,PPR,782418800,CITY OF PHILA,8448.0,0,0,0,185.97688293,M,Lower South,2.0, , ,2011-06-21 00:00:00, ,,mw,0,0,2,N, , ,39.905004033025726,-75.18367218280454
A,1023,Car Barn at West Fairmount Park,4100 Montgomery Dr,Car Barn Fairmount Park & Garage 282,17213E,2986,Garage 282,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,36804.0,100,0,0,0.0,M,West Park,4.0, ,Sitecodes for Carbarn and Garage 282,2012-11-08 00:00:00,Dept per MDO request,2012-05-18 00:00:00,mw,0,0,4,N, , ,39.98924165562865,-75.20772495777487
A,52,Franklin Square Maintenance Building & Restroom,641 Race St,Franklin Square,17235E,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR,781491200,CITY OF PHILA,707.0,0,0,1915,0.0,C,Central,1.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,98,1,N, , ,39.955517152586815,-75.1501848127334
A,622,Wissahickon Maintenance Building,7301 Henry Avenue,Wissahickon Valley Park,17304E,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR,784483600,FAIRMOUNT PARK COMM,0.0,0,0,1867,0.0,C,Lower Northwest,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,146,4,N, , ,40.049556946608845,-75.21966820573388
A,1477,Mann Music Center Auxiliary Building,5201 Parkside Ave,West Fairmount Park, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,West Park,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,39.983486748768,-75.22228282302045
A,1479,Mount Pleasant Maintenance Garage,3780 Mt Pleasant Dr,East Fairmount Park, ,0, ,A11, ,B1,C17, ,Garage\Maintenance Building,Y,Owned,PPR,PPR, , ,0.0,0,0,0,0.0,C,Lower North,4.0, , ,2012-08-28 00:00:00,PPR Data,2012-08-28 00:00:00,vm,0,0,4,N, , ,39.98347408693809,-75.19891188706309
A,1080,L&I East District Office,Rising Sun Avenue & Benner Street,L&I East District Office & Fire Engine 64,20021E,1083,Fire Engine 64,A2, ,B1,C34,D12,Multi-Use\Office Building,Y,Owned,L&I,DPP,786458500,CITY OF PHILA,18592.0,100,2,1924,16.1953392,C,Lower Northeast,9.0,Adjacent to Fire Engine 64. Sqft separate, ,2012-06-13 00:00:00,Dept per MDO request,2012-06-08 00:00:00,mw,0,89,9,N, , ,40.046464101850354,-75.09967131324602
A,1083,Fire Engine 64,Rising Sun Avenue & Benner Street,L&I East District Office & Fire Engine 64,13064E,1080,L&I East District Office,A13,A13.1,B1,C14, ,Fire Station,Y,Owned,FIRE,DPP,786458500,CITY OF PHILA,5500.0,100,2,1924,16.1953392,C,Lower Northeast,9.0,Adjacent to L&I East Dist Office. Sqft separate, ,2012-06-06 00:00:00,Dept per MDO request. PICA 2007 sqft,2012-05-15 00:00:00,mw,0,89,9,N, , ,40.04647611104295,-75.09959602951966
